GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2009,y2010,y2011
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.3701168,.41115214,.41762173
"Family_Structure","twokid","Two children in famiy",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.38608766,.3800977,.35602873
"Country_of_Origin_of_Parents","midEast","The Middle East & South Asia",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.04907515,.06258484,.07433177
"Family_Structure","onekid","One child in family",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.13911183,.15160061,.1855608
"Education","HS","With parents who have a high school degree",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.40915296,.38702915,.38230446
"Country_of_Origin_of_Parents","mexico","Mexico",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.6812163,.68511035,.68361361
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.08352672,.08185663,.06217151
"Family_Structure","sPar","In single parent families",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.15409073,.16838839,.19590233
"English_Proficiency","engPro","Who are English Proficient",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.80812355,.82485859,.80419051
"Population","perChange","Percentage Change in the Number of Children of Immigrants",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,,.07954545,-.02105263
"Education","age0_3","Age 0 to 3",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.46125548,.46119307,.4371666
"Education","age4_5","Age 4 to 5",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.40648734,.49310482,.45302161
"Population","Share","Children of Immigrants, Share",0,"Palm Bay-Melbourne-Titusville, FL",37340,.13848824,.14245932,.14409071
"Family_Structure","onekid","One child in family",0,"Palm Bay-Melbourne-Titusville, FL",37340,.26105312,.26805752,.27167687
"Country_of_Origin_of_Parents","mexico","Mexico",0,"Palm Bay-Melbourne-Titusville, FL",37340,.08303969,.07011637,.03489245
"Education","NIS35","Who are not in school, age 3 to 5",0,"Palm Bay-Melbourne-Titusville, FL",37340,.08955164,.09143782,.0829376
"Education","NIS617","Who are not in school, age 6 to 17",0,"Palm Bay-Melbourne-Titusville, FL",37340,.01513266,.01887301,.01564513
"Poverty_Income_and_Benefit_Receipt","work","Working Family",0,"Palm Bay-Melbourne-Titusville, FL",37340,.95000332,.8633058,.83488051
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Palm Bay-Melbourne-Titusville, FL",37340,.06429094,.05409911,.018964
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Palm Bay-Melbourne-Titusville, FL",37340,.2183033,.1788376,.20050919
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Palm Bay-Melbourne-Titusville, FL",37340,.71205372,.71365063,.70287561
"Education","col","With parents who have at least four year college degree",0,"Palm Bay-Melbourne-Titusville, FL",37340,.42264477,.37365978,.40049613
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Palm Bay-Melbourne-Titusville, FL",37340,.20095073,.25513206,.22427131
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Palm Bay-Melbourne-Titusville, FL",37340,.10401569,.09270397,.15996997
"Citizenship","notCit","Who are not citizens",0,"Palm Bay-Melbourne-Titusville, FL",37340,.06964298,.10751177,.0966152
"Family_Structure","threekid","Three children in family",0,"Palm Bay-Melbourne-Titusville, FL",37340,.34685194,.34854717,.26413852
"Family_Structure","fourkid","More than four children in family",0,"Palm Bay-Melbourne-Titusville, FL",37340,.03836181,.02533812,.06629798
"English_Proficiency","eppars","English Proficient Parents",0,"Palm Bay-Melbourne-Titusville, FL",37340,.69420251,.71338912,.72206809
"Education","HS","With parents who have a high school degree",0,"Palm Bay-Melbourne-Titusville, FL",37340,.50558474,.58995816,.54094722
"Population","perChange","Percentage Change in the Number of Children of Immigrants",0,"Palm Bay-Melbourne-Titusville, FL",37340,,0,0
"Education","lTHS","With parents who have less than a high school degree",0,"Palm Bay-Melbourne-Titusville, FL",37340,.07177049,.03638206,.05855665
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Palm Bay-Melbourne-Titusville, FL",37340,.45472376,.38566587,.2779314
"Poverty_Income_and_Benefit_Receipt","pov100","In families below 100% of the poverty line",0,"Palm Bay-Melbourne-Titusville, FL",37340,.16112625,.17387871,.14059517
"Family_Structure","tPar","In two-parent families",0,"Palm Bay-Melbourne-Titusville, FL",37340,.81836314,.82050863,.81284068
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Palm Bay-Melbourne-Titusville, FL",37340,.15374643,.17851072,.1536704
"English_Proficiency","limEng","With Limited English Proficiency",0,"Palm Bay-Melbourne-Titusville, FL",37340,.08974711,.14791749,.12065244
"Country_of_Origin_of_Parents","Africa","Africa",0,"Palm Bay-Melbourne-Titusville, FL",37340,.28226182,.2257126,.23060352
"English_Proficiency","linIso","Who live in Linguistically Isolated Households",0,"Palm Bay-Melbourne-Titusville, FL",37340,.15813443,.15778635,.12638313
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Palm Bay-Melbourne-Titusville, FL",37340,.06947676,.0797921,.10725593
"Family_Structure","sPar","In single parent families",0,"Palm Bay-Melbourne-Titusville, FL",37340,.18163686,.17949137,.18715932
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Palm Bay-Melbourne-Titusville, FL",37340,.73173326,.67334597,.67601266
"English_Proficiency","noeppars","No English Proficient Parents",0,"Palm Bay-Melbourne-Titusville, FL",37340,.1834652,.20279812,.20201064
"Country_of_Origin_of_Parents","midEast","The Middle East & South Asia",0,"Palm Bay-Melbourne-Titusville, FL",37340,.04221794,.04393305,.07037243
"English_Proficiency","oneleppar","At least one Limited English Proficient Parent",0,"Palm Bay-Melbourne-Titusville, FL",37340,.30579749,.28661088,.27793191
"Poverty_Income_and_Benefit_Receipt","pov200","In families below 200% of the poverty line",0,"Palm Bay-Melbourne-Titusville, FL",37340,.48686922,.48346441,.40223188
"English_Proficiency","engPro","Who are English Proficient",0,"Palm Bay-Melbourne-Titusville, FL",37340,.91025289,.85208251,.87934756
"Family_Structure","twokid","Two children in famiy",0,"Palm Bay-Melbourne-Titusville, FL",37340,.35373313,.35805719,.39788663
"Education","age0_3","Age 0 to 3",0,"Palm Bay-Melbourne-Titusville, FL",37340,.14752846,.15163236,.12906883
"Education","age4_5","Age 4 to 5",0,"Palm Bay-Melbourne-Titusville, FL",37340,.16261903,.14984094,.12546539
"Population","Share","Children of Immigrants, Share",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.14821388,.15151985,.15764024
"English_Proficiency","limEng","With Limited English Proficiency",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.12117647,.14772729,.13800169
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.06633066,.07538851,.07821829
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.29181684,.30380454,.31335204
"Family_Structure","onekid","One child in family",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.22574824,.23094974,.24413415
"Education","NIS35","Who are not in school, age 3 to 5",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.09120463,.08569231,.08404657
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.65150664,.67480429,.67434357
"English_Proficiency","oneleppar","At least one Limited English Proficient Parent",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.44146667,.45892725,.46689016
"English_Proficiency","linIso","Who live in Linguistically Isolated Households",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.18628999,.19200231,.18259285
"Education","NIS617","Who are not in school, age 6 to 17",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.02003478,.01338685,.01383776
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.61883516,.64162781,.67135443
"Country_of_Origin_of_Parents","midEast","The Middle East & South Asia",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.18168752,.17603748,.15077124
"Education","col","With parents who have at least four year college degree",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.48855795,.47580319,.4847277
"Population","perChange","Percentage Change in the Number of Children of Immigrants",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,,.01932367,.03317536
"English_Proficiency","engPro","Who are English Proficient",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.87882353,.85227271,.86199831
"Family_Structure","threekid","Three children in family",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.33634625,.31227122,.30767342
"Country_of_Origin_of_Parents","Africa","Africa",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.17739853,.17149969,.20442968
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.19187513,.18662384,.18029711
"Poverty_Income_and_Benefit_Receipt","work","Working Family",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.92851149,.92335949,.90570505
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.08188967,.07876184,.07832247
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.05430692,.06505796,.07373765
"Country_of_Origin_of_Parents","mexico","Mexico",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.12011161,.12007802,.10252867
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.12639996,.12655267,.13169489
"Education","HS","With parents who have a high school degree",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.38375276,.38732888,.36812251
"English_Proficiency","noeppars","No English Proficient Parents",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.29086193,.31994007,.32696763
"English_Proficiency","eppars","English Proficient Parents",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.55853333,.54107275,.53310984
"Citizenship","notCit","Who are not citizens",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.13955028,.138117,.11786491
"Family_Structure","fourkid","More than four children in family",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.02520855,.03254358,.03345227
"Poverty_Income_and_Benefit_Receipt","pov200","In families below 200% of the poverty line",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.3558121,.37449658,.40215134
"Family_Structure","sPar","In single parent families",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.17134948,.16524424,.18068722
"Poverty_Income_and_Benefit_Receipt","pov100","In families below 100% of the poverty line",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.15669186,.15993814,.18219525
"Education","lTHS","With parents who have less than a high school degree",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.12768929,.13686793,.14714979
"Family_Structure","twokid","Two children in famiy",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.41269695,.42423546,.41474016
"Family_Structure","tPar","In two-parent families",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.82865052,.83475576,.81931278
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.24161456,.22025519,.21078066
"Education","age0_3","Age 0 to 3",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.17723748,.18480676,.1777968
"Education","age4_5","Age 4 to 5",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.1790138,.16460045,.16595948
"Population","Share","Children of Immigrants, Share",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.3275671,.314892,.29480688
"Poverty_Income_and_Benefit_Receipt","work","Working Family",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.89086413,.8536694,.85200492
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.46094837,.4506034,.44725887
"Education","lTHS","With parents who have less than a high school degree",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.35469445,.31920008,.33261506
"Family_Structure","sPar","In single parent families",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.18775499,.19959173,.23424163
"Poverty_Income_and_Benefit_Receipt","pov100","In families below 100% of the poverty line",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.30916291,.35459283,.38113756
"Poverty_Income_and_Benefit_Receipt","pov200","In families below 200% of the poverty line",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.626645,.65512544,.68933284
"Family_Structure","tPar","In two-parent families",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.81224501,.80040827,.76575837
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.4112774,.43699591,.43925674
"Country_of_Origin_of_Parents","centralAmerica","Other Central America & Spanish Caribbean",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.03499465,.04528518,.03930079
"Family_Structure","threekid","Three children in family",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.41992098,.41432113,.40330837
"English_Proficiency","engPro","Who are English Proficient",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.78740185,.82695516,.84013987
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.52388534,.51412262,.54525018
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.01967485,.02232953,.02308478
"Education","NIS35","Who are not in school, age 3 to 5",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.14359777,.1248748,.11840036
"English_Proficiency","noeppars","No English Proficient Parents",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.52221547,.49322016,.48637901
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.55863673,.54881991,.5222354
"English_Proficiency","oneleppar","At least one Limited English Proficient Parent",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.68107969,.66175854,.64276524
"Family_Structure","onekid","One child in family",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.14939826,.1521027,.16141968
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.04605912,.0552198,.054642
"English_Proficiency","eppars","English Proficient Parents",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.31892031,.33824146,.35723476
"Population","perChange","Percentage Change in the Number of Children of Immigrants",0,"Phoenix-Mesa-Scottsdale, AZ",38060,,-.06770834,-.09776536
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.06766495,.06495028,.07185597
"Country_of_Origin_of_Parents","midEast","The Middle East & South Asia",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.04696143,.05032207,.05192344
"Country_of_Origin_of_Parents","mexico","Mexico",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.72740664,.70795798,.7127657
"Country_of_Origin_of_Parents","southAmerica","South America",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.02069702,.01851305,.01711787
"Education","NIS617","Who are not in school, age 6 to 17",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.02140208,.02406502,.02449884
"English_Proficiency","limEng","With Limited English Proficiency",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.21259815,.17304484,.15986013
"English_Proficiency","linIso","Who live in Linguistically Isolated Households",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.29733452,.25963697,.23667493
