"cat","catnum","level","statcode","fips","abbrev","name","isstate","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","y2019","y2020","y2021","y2022"
"numkids",9,3,"threekid",26420,,"Houston-The Woodlands-Sugar Land, TX",0,0.40407947,0.39413831,0.39928281,0.40617615,0.4064962,0.39611399,0.39333367,0.3913776,0.39943606,0.39326274,0.36959159,0.37329996,0.38946667,0.38803858,0.36247963,0.36271158,0.35925856
"numkids",9,3,"threekid",26900,,"Indianapolis-Carmel-Anderson, IN",0,0.39608604,0.40065461,0.42100671,0.35665259,0.37590602,0.4110153,0.35741219,0.32590866,0.38410822,0.41595533,0.41886979,0.41362327,0.36061561,0.32509595,0.38662988,0.41832018,0.38189372
"numkids",9,3,"threekid",27140,,"Jackson, MS",0,0.4806104,,,0.3328248,0.25332108,,,0.25197482,0.25566718,0.33382621,0.31707251,0.33396485,0.44076806,0.31280711,0.18987915,,0.29825586
"numkids",9,3,"threekid",27260,,"Jacksonville, FL",0,0.24242862,0.26415473,0.28968245,0.25965887,0.25052854,0.32856551,0.28080565,0.23971781,0.30281314,0.32283714,0.32924151,0.32347259,0.32973728,0.28119841,0.28721359,0.25941274,0.27156246
"numkids",9,3,"threekid",28140,,"Kansas City, MO-KS",0,0.38124952,0.32627708,0.36952043,0.41237113,0.3564637,0.37677968,0.42557678,0.41528669,0.38128164,0.38886636,0.40956882,0.37551638,0.32680053,0.33696958,0.37923169,0.48841366,0.43386677
"numkids",9,3,"threekid",28940,,"Knoxville, TN",0,0.33668748,0.29081601,0.26173499,0.25028777,0.30218327,0.26356667,0.23090203,0.28475326,0.28637269,0.41274786,0.38075617,0.21423964,0.33623338,0.39749154,0.29676867,0.44980219,0.38966066
"numkids",9,3,"threekid",29460,,"Lakeland-Winter Haven, FL",0,0.43450269,0.39532182,0.34646672,0.31370184,0.29653776,0.31712493,0.39047292,0.41713369,0.40681168,0.41700807,0.39542052,0.39549789,0.38526213,0.35144305,0.35108879,0.3197161,0.36757573
"numkids",9,3,"threekid",29820,,"Las Vegas-Henderson-Paradise, NV",0,0.39607719,0.38479725,0.38509339,0.39321515,0.40440115,0.37473378,0.36209744,0.36416954,0.36522976,0.3849701,0.39472455,0.38484412,0.36642432,0.35858929,0.36462057,0.32700163,0.35792312
"numkids",9,3,"threekid",30780,,"Little Rock-North Little Rock-Conway, AR",0,0.42491406,0.23673484,0.20720045,0.25070208,0.33423996,0.33316317,0.33847281,0.3785207,0.3569667,0.27617809,0.25263655,0.3436316,0.34171638,0.36818251,0.33987162,0.49063802,0.47299713
"numkids",9,3,"threekid",31080,,"Los Angeles-Long Beach-Anaheim, CA",0,0.38951072,0.38708502,0.38365659,0.37660763,0.3707166,0.36906943,0.36105594,0.35418314,0.35593218,0.34971046,0.34713569,0.34644824,0.33674222,0.32935715,0.32320529,0.29822853,0.29765394
"numkids",9,3,"threekid",31140,,"Louisville/Jefferson County, KY-IN",0,0.33524653,0.33303145,0.35230896,0.32082093,0.32086694,0.38004261,0.3384808,0.28689122,0.29104158,0.25296342,0.23850557,0.30511582,0.40275273,0.39751172,0.32371354,0.38598803,0.37424347
"numkids",9,3,"threekid",31540,,"Madison, WI",0,0.22381702,0.24858262,0.27235833,0.19389471,0.34148613,0.33698836,0.30356985,0.39441973,0.27202007,0.24171655,0.28454265,0.27454653,0.27128586,0.23358324,0.29608858,0.51709116,0.34405661
"numkids",9,3,"threekid",32580,,"McAllen-Edinburg-Mission, TX",0,0.50998449,0.47196135,0.45763925,0.4691546,0.45322478,0.46136087,0.4632912,0.45412433,0.46169767,0.50850433,0.51220936,0.44579133,0.41361409,0.45666063,0.42748934,0.39017987,0.40433568
"numkids",9,3,"threekid",32820,,"Memphis, TN-MS-AR",0,0.32418558,0.36637673,0.37883413,0.4192172,0.45478308,0.3204028,0.33998695,0.41074398,0.36060995,0.33369076,0.40056029,0.51664162,0.52141559,0.42694181,0.34500781,0.39792025,0.42344141
"numkids",9,3,"threekid",33100,,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0.270935,0.26709321,0.26259774,0.25212017,0.2475611,0.23640695,0.25974321,0.26957777,0.25948182,0.25666139,0.25230807,0.25735402,0.25363082,0.24657296,0.24306202,0.24381906,0.23867756
"numkids",9,3,"threekid",33340,,"Milwaukee-Waukesha-West Allis, WI",0,0.35086367,0.33733457,0.37666842,0.38075507,0.34460485,0.32598573,0.36749238,0.37970236,0.36631325,0.42256016,0.38475981,0.34185904,0.36388257,0.35425931,0.41687471,0.48283648,0.40809569
"numkids",9,3,"threekid",33460,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,0.34085044,0.33053327,0.31239864,0.31865487,0.35095325,0.34762993,0.35399953,0.36452746,0.33203638,0.34150103,0.37626904,0.37988681,0.39151597,0.3675158,0.3537471,0.29326606,0.33841836
"numkids",9,3,"threekid",34980,,"Nashville-Davidson--Murfreesboro--Franklin, TN",0,0.35099673,0.35021135,0.37156942,0.35617235,0.37858397,0.38517848,0.38996059,0.38832021,0.42441347,0.43574673,0.36092886,0.36172462,0.37616703,0.40246299,0.4107956,0.33629227,0.36403522
"numkids",9,3,"threekid",35300,,"New Haven-Milford, CT",0,0.33236003,0.29466167,0.27483138,0.29707471,0.29366264,0.28411624,0.2999483,0.30573395,0.29085824,0.25353476,0.2648856,0.27484784,0.30536908,0.31502843,0.29585144,0.2787829,0.25349033
"numkids",9,3,"threekid",35380,,"New Orleans-Metairie, LA",0,0.29655889,0.34280995,0.34910771,0.30979997,0.34286785,0.30788535,0.20165472,0.25153831,0.30214983,0.27858976,0.3258754,0.33478063,0.3224014,0.31202799,0.32907003,0.35279462,0.34982261
"numkids",9,3,"threekid",35620,,"New York-Newark-Jersey City, NY-NJ-PA",0,0.29611567,0.29501054,0.29018456,0.29110336,0.29528931,0.29393247,0.29160383,0.29738718,0.29904854,0.28921789,0.29052615,0.29812595,0.29523137,0.28827581,0.27992377,0.28355619,0.2868785
"numkids",9,3,"threekid",35840,,"North Port-Sarasota-Bradenton, FL",0,0.33450401,0.31059629,0.28974435,0.38760826,0.34743705,0.31911328,0.38603607,0.34353054,0.37616548,0.34189603,0.21125674,0.25483543,0.31287375,0.29979298,0.30903572,0.24769135,0.26786682
"numkids",9,3,"threekid",36260,,"Ogden-Clearfield, UT",0,0.43918538,0.40278953,0.37335268,0.3839992,0.46543673,0.50179505,0.48524195,0.45942649,0.41841125,0.39075875,0.48547027,0.57926613,0.48091072,0.34580159,0.33750719,0.50775182,0.44818461
"numkids",9,3,"threekid",36420,,"Oklahoma City, OK",0,0.43451151,0.45140895,0.37751174,0.37198532,0.39042881,0.39028147,0.39111733,0.37848672,0.41913158,0.39086631,0.36595535,0.4103938,0.46575257,0.43893021,0.39737695,0.31464934,0.31903282
"numkids",9,3,"threekid",36540,,"Omaha-Council Bluffs, NE-IA",0,0.36126468,0.32867166,0.46889818,0.42255026,0.36348051,0.44846436,0.49307108,0.52829891,0.4932819,0.42206052,0.40017095,0.42214006,0.40740561,0.38353598,0.40152293,0.37781683,0.3752968
"numkids",9,3,"threekid",36740,,"Orlando-Kissimmee-Sanford, FL",0,0.29710588,0.29515311,0.32791534,0.29974115,0.28004816,0.28243166,0.28946385,0.32123417,0.31635287,0.28897968,0.28885734,0.29714525,0.29206419,0.29746243,0.29546338,0.28466803,0.28519899
"numkids",9,3,"threekid",37100,,"Oxnard-Thousand Oaks-Ventura, CA",0,0.37456495,0.38828722,0.39215508,0.36857891,0.40043402,0.38854721,0.38207653,0.37868616,0.37308601,0.36161023,0.36359388,0.37596613,0.35240906,0.32487494,0.35003376,0.3191379,0.34480855
"numkids",9,3,"threekid",37340,,"Palm Bay-Melbourne-Titusville, FL",0,0.21677575,0.32775497,0.31535774,0.33464831,0.34442168,0.26763371,0.17624563,0.21939659,0.28857762,0.2769807,0.3376444,0.33780009,0.25948554,0.23920693,0.31077212,0.30894637,0.31776077
"numkids",9,3,"threekid",37980,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0.32294536,0.31366646,0.3355929,0.33146682,0.31139511,0.30938789,0.3003037,0.28281641,0.27572101,0.2870062,0.29906791,0.30472562,0.29260156,0.29747587,0.31533965,0.30486065,0.29241255
"numkids",9,3,"threekid",38060,,"Phoenix-Mesa-Scottsdale, AZ",0,0.43459612,0.43956441,0.43096602,0.42301464,0.41527104,0.40042606,0.38585502,0.41494456,0.41889557,0.40674913,0.41982046,0.4032492,0.39132395,0.41331932,0.37577185,0.38094518,0.38005176
"numkids",9,3,"threekid",38300,,"Pittsburgh, PA",0,0.2487561,0.28954193,0.25606862,0.21329156,0.19994286,0.16066256,0.16585729,0.24377917,0.28864077,0.28574586,0.25485417,0.2951124,0.30228212,0.25177661,0.25855485,0.3074232,0.24990429
"numkids",9,3,"threekid",38900,,"Portland-Vancouver-Hillsboro, OR-WA",0,0.36477366,0.36608985,0.38218939,0.36953169,0.34892142,0.36611965,0.37691838,0.36617196,0.3751201,0.37382042,0.35002103,0.36368659,0.37362427,0.33660462,0.29717207,0.32885146,0.34065893
"numkids",9,3,"threekid",39300,,"Providence-Warwick, RI-MA",0,0.31601426,0.30754727,0.32655433,0.33080995,0.30514634,0.29546216,0.3219853,0.30160734,0.27392465,0.27833143,0.26494256,0.29507461,0.3038224,0.28928471,0.35097301,0.3050054,0.31963331
"numkids",9,3,"threekid",39340,,"Provo-Orem, UT",0,0.54677111,0.50060594,0.39704642,0.43839517,0.53257459,0.51480883,0.52051318,0.4790594,0.4949742,0.49543616,0.47545779,0.52024359,0.47811005,0.44917005,0.43346536,0.43206218,0.48443839
"numkids",9,3,"threekid",39580,,"Raleigh, NC",0,0.33151099,0.32372111,0.33443114,0.38679892,0.38500795,0.34227276,0.31593168,0.34396535,0.37651899,0.32858294,0.25796965,0.28931898,0.33541489,0.32137737,0.30041581,0.3751021,0.32219642
"numkids",9,3,"threekid",40060,,"Richmond, VA",0,0.26636326,0.28443092,0.30590302,0.31980962,0.26128837,0.24882169,0.27494508,0.28838471,0.28885385,0.27823484,0.29749846,0.3682552,0.37242371,0.2918871,0.31548956,0.26136497,0.29663503
"numkids",9,3,"threekid",40140,,"Riverside-San Bernardino-Ontario, CA",0,0.4546653,0.45762914,0.43186557,0.4362897,0.44769371,0.44133958,0.42572466,0.40706497,0.40184212,0.42027742,0.4238506,0.40853578,0.40035397,0.39116344,0.39747882,0.38104436,0.37625974
"numkids",9,3,"threekid",40380,,"Rochester, NY",0,0.23519674,0.22239856,0.33783498,0.34402052,0.26160824,0.27687627,0.37521493,0.33849221,0.27315441,0.24078825,0.20451808,0.21673504,0.29731181,0.31506163,0.31240833,0.2979646,0.28882548
"numkids",9,3,"threekid",40900,,"Sacramento--Roseville--Arden-Arcade, CA",0,0.34416288,0.35481238,0.39497751,0.37415761,0.35824683,0.36506119,0.37879923,0.37030444,0.35937259,0.36004022,0.36995697,0.37832734,0.34804311,0.32624957,0.33708924,0.35452694,0.35032701
"numkids",9,3,"threekid",41180,,"St. Louis, MO-IL",0,0.28964695,0.30399603,0.29841235,0.29280484,0.3244127,0.34895778,0.32197618,0.30467656,0.32280967,0.29242045,0.27119297,0.2812137,0.24781263,0.25648135,0.32188588,0.2924771,0.3019287
"numkids",9,3,"threekid",41620,,"Salt Lake City, UT",0,0.47881246,0.43156898,0.44325608,0.44102308,0.38530582,0.4284147,0.44158062,0.4208371,0.41613752,0.41114086,0.40305084,0.36728343,0.3681936,0.41088623,0.41240963,0.40486819,0.36274806
"numkids",9,3,"threekid",41700,,"San Antonio-New Braunfels, TX",0,0.41452244,0.40084374,0.38036755,0.37598169,0.38091016,0.40925264,0.38701761,0.3607896,0.40055579,0.41502762,0.39799482,0.37672165,0.37786379,0.39079046,0.39274698,0.33952886,0.3662622
"numkids",9,3,"threekid",41740,,"San Diego-Carlsbad, CA",0,0.3828643,0.35868278,0.3847222,0.3740257,0.33744654,0.34399468,0.36126086,0.35683918,0.33613539,0.34577563,0.3600702,0.34837705,0.34118238,0.32691091,0.30911982,0.30282259,0.2952781
"numkids",9,3,"threekid",41860,,"San Francisco-Oakland-Hayward, CA",0,0.31269521,0.31265014,0.31666493,0.29759258,0.27899423,0.29186854,0.31282192,0.31232613,0.27468097,0.27715024,0.2867879,0.26170617,0.25397751,0.24660809,0.22319864,0.24887627,0.23533738
"numkids",9,3,"threekid",41940,,"San Jose-Sunnyvale-Santa Clara, CA",0,0.29803115,0.3016271,0.29586107,0.28407744,0.27023816,0.27296224,0.28160357,0.26539725,0.25298309,0.26334393,0.26063472,0.24448878,0.22590722,0.20961799,0.23437369,0.20963018,0.20280907
"numkids",9,3,"threekid",42540,,"Scranton--Wilkes-Barre--Hazleton, PA",0,0.45264423,0.22712669,0.23585589,0.33409974,0.29190731,0.2016938,0.25793275,0.37573761,0.30814824,0.30473769,0.40890279,0.43038076,0.36224422,0.41298306,0.48833311,0.4012582,0.30991703
"numkids",9,3,"threekid",42660,,"Seattle-Tacoma-Bellevue, WA",0,0.33919996,0.33961478,0.3127715,0.28269029,0.29846615,0.3152706,0.28937322,0.30520934,0.297149,0.2844874,0.30826324,0.29963085,0.2794444,0.29006872,0.28810799,0.31011522,0.28289667
"numkids",9,3,"threekid",44060,,"Spokane-Spokane Valley, WA",0,0.45915121,0.39731011,0.36440966,0.39672476,0.39827815,0.4109174,0.39577684,0.31734115,0.3432301,0.37129214,0.39768979,0.40335855,0.42642602,0.3555164,0.37187618,0.2785196,0.31305391
"numkids",9,3,"threekid",44140,,"Springfield, MA",0,0.24145357,0.29938385,0.29506209,0.30944493,0.282812,0.26129973,0.28464714,0.35603729,0.39058369,0.25476873,0.26506373,0.38815588,0.34625486,0.31147861,0.24774991,0.22448264,0.26788691
"numkids",9,3,"threekid",44700,,"Stockton-Lodi, CA",0,0.4344185,0.42480406,0.42257255,0.42953312,0.42148578,0.4257842,0.4275583,0.41329637,0.44156668,0.41989318,0.40547514,0.43022096,0.42301771,0.46017432,0.46290734,0.35465577,0.36923116
"numkids",9,3,"threekid",45060,,"Syracuse, NY",0,0.31498349,0.30127543,0.27497673,0.27709836,0.33142185,0.32459,0.3135519,0.29687041,0.29005894,0.17299353,0.16615336,0.38788986,0.40230504,0.32123274,0.35104567,0.31565708,0.31950966
"numkids",9,3,"threekid",45300,,"Tampa-St. Petersburg-Clearwater, FL",0,0.30694205,0.29236212,0.25940791,0.23188104,0.26470166,0.31991696,0.33704922,0.3027789,0.27475244,0.27097046,0.28930026,0.30864111,0.302735,0.27375895,0.26669809,0.29793581,0.27803987
"numkids",9,3,"threekid",45780,,"Toledo, OH",0,0.30754909,0.28389797,0.39127019,0.44562912,0.46214387,0.47347629,0.28498802,0.19743851,0.22356191,0.30013317,0.41075337,0.37964883,0.38966215,0.40992737,0.49603066,,0.39109352
"numkids",9,3,"threekid",46060,,"Tucson, AZ",0,0.37973121,0.38059127,0.3831228,0.37664258,0.4218629,0.41682535,0.39463413,0.35175589,0.31296223,0.35249814,0.37715498,0.35847721,0.31171161,0.35954577,0.40139565,0.34504595,0.36812115
"numkids",9,3,"threekid",46140,,"Tulsa, OK",0,0.42619485,0.43901917,0.38112059,0.37089789,0.41130286,0.40808675,0.36992785,0.36270639,0.41507912,0.49185476,0.4332521,0.40758488,0.47729853,0.46398446,0.44631791,0.43302971,0.3852371
"numkids",9,3,"threekid",46520,,"Urban Honolulu, HI",0,0.33502775,0.31661156,0.31059715,0.27851069,0.2716125,0.2703701,0.26892442,0.30967218,0.34431335,0.33253586,0.29625934,0.27371529,0.31867722,0.28355917,0.22828782,0.25326481,0.26697201
"numkids",9,3,"threekid",47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",0,0.2659834,0.19621313,0.24172367,0.27305251,0.27257282,0.26153696,0.2812193,0.28260973,0.27153128,0.27052015,0.27108839,0.30273047,0.24892342,0.26593724,0.27659395,0.36811647,0.30014044
"numkids",9,3,"threekid",47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.30151415,0.31573293,0.30768955,0.29818848,0.30369481,0.31946546,0.32239807,0.31246862,0.31294411,0.30203032,0.2964513,0.31070375,0.32024446,0.32475406,0.31455576,0.31084746,0.31739631
"numkids",9,3,"threekid",48620,,"Wichita, KS",0,0.46402094,0.42446575,0.4179087,0.37869877,0.35512415,0.44929212,0.46324834,0.43030262,0.52350408,0.52136594,0.49217817,0.50431013,0.53740734,0.54461563,0.42980826,0.32571,0.35686526
"numkids",9,3,"threekid",49180,,"Winston-Salem, NC",0,0.45156088,0.44463286,0.41124442,0.41094106,0.37770849,0.38306317,0.44962293,0.43888253,0.49304283,0.51554406,0.4042775,0.43380088,0.46217838,0.38749501,0.39376238,0.38096121,0.41792148
"numkids",9,3,"threekid",49340,,"Worcester, MA-CT",0,0.25148904,0.21341768,0.27207038,0.30758917,0.32576621,0.34933439,0.30254406,0.2634953,0.31271225,0.27373809,0.20771119,0.26865926,0.29288286,0.28595373,0.22202468,0.25803527,0.22694525
"numkids",9,3,"threekid",49660,,"Youngstown-Warren-Boardman, OH-PA",0,,,,0.359979,,,,,,,,,,,,,
"numkids",9,4,"fourkid",1,"AL","Alabama",1,0.03015208,0.07132097,0.05956193,0.041733,0.05906,0.07199726,0.06784433,0.04283214,0.03204643,0.0426588,0.06720834,0.07905431,0.10530718,0.07569278,0.04322648,0.04579991,0.0673808
"numkids",9,4,"fourkid",2,"AK","Alaska",1,0.08029871,0.11982908,0.10844394,0.15406568,0.13764949,0.14473954,0.24620971,0.15999572,0.08999483,0.19644693,0.16092731,0.15148786,0.20737521,0.10674518,0.20059407,0.15864967,0.09354542
"numkids",9,4,"fourkid",4,"AZ","Arizona",1,0.08847968,0.09368157,0.10138893,0.09968077,0.09085982,0.08694136,0.08731007,0.08552831,0.07928541,0.07521574,0.08143472,0.08838058,0.09261189,0.0743442,0.07170276,0.07467445,0.06511233
"numkids",9,4,"fourkid",5,"AR","Arkansas",1,0.05911709,0.070288,0.09262387,0.12902489,0.10800514,0.08561398,0.07833173,0.09545935,0.09454095,0.05257639,0.03927954,0.05355427,0.07521713,0.06645627,0.05579583,0.05078077,0.05918536
"numkids",9,4,"fourkid",6,"CA","California",1,0.07960724,0.0722428,0.07227375,0.07698903,0.07801077,0.07192865,0.06539916,0.06310424,0.06294196,0.05837158,0.0573352,0.05816481,0.05490331,0.05450428,0.05040783,0.05328668,0.0509377
"numkids",9,4,"fourkid",8,"CO","Colorado",1,0.07128482,0.06969155,0.06285865,0.06342357,0.05648511,0.06018177,0.08777435,0.0648982,0.0521789,0.0508099,0.04291983,0.0566298,0.05215378,0.04292456,0.04353859,0.04691435,0.05391988
"numkids",9,4,"fourkid",9,"CT","Connecticut",1,0.03734929,0.02708635,0.01652416,0.0202499,0.02130947,0.02243598,0.0296492,0.03234048,0.03866921,0.03271591,0.01953535,0.02662531,0.03191143,0.03107476,0.02902482,0.02677949,0.03783394
"numkids",9,4,"fourkid",10,"DE","Delaware",1,0.06895958,0.08855165,0.06599554,0.04154747,0.05090793,0.06460869,0.02435756,0.0620415,0.07022057,0.05420239,0.0672797,0.04880288,0.09358589,0.11259084,0.05474301,0.02021608,0.0202841
"numkids",9,4,"fourkid",11,"DC","District of Columbia",1,0.06547076,0.0275674,0.02300476,0.05389908,0.04829585,0.0089847,0.01299728,0.01383636,0.01302735,0.04069088,0.03476637,0,0.00685336,0.00726635,0.02364456,0,0
"numkids",9,4,"fourkid",12,"FL","Florida",1,0.0452878,0.04622812,0.04002306,0.03770723,0.03858962,0.04126037,0.03823731,0.03444196,0.03294471,0.03343425,0.03253493,0.03299112,0.03913853,0.03485077,0.02981357,0.03751034,0.03467934
"numkids",9,4,"fourkid",13,"GA","Georgia",1,0.05869333,0.05713645,0.06118863,0.07250749,0.06206332,0.05947635,0.07488748,0.07274045,0.07059844,0.0806683,0.07610334,0.0586193,0.0577474,0.05769105,0.07134997,0.04522657,0.05064121
"numkids",9,4,"fourkid",15,"HI","Hawaii",1,0.09829874,0.06043607,0.07576313,0.08658521,0.06672025,0.07178301,0.08689543,0.06899222,0.05775777,0.05547595,0.11037377,0.11887141,0.06121454,0.06092518,0.06982707,0.03773562,0.06706189
"numkids",9,4,"fourkid",16,"ID","Idaho",1,0.11505552,0.05532929,0.05130523,0.11302184,0.13351133,0.06924964,0.05669734,0.05176674,0.05279856,0.08222788,0.08275995,0.07380981,0.099441,0.09187622,0.08496309,0.06921209,0.06740513
"numkids",9,4,"fourkid",17,"IL","Illinois",1,0.05521036,0.05276554,0.0493394,0.05985406,0.06089201,0.06030495,0.05723598,0.04735681,0.05096123,0.04481617,0.04052685,0.0529822,0.04774737,0.03776973,0.03593575,0.04821334,0.04744494
"numkids",9,4,"fourkid",18,"IN","Indiana",1,0.06224657,0.06840864,0.05570704,0.05326928,0.04981326,0.07602804,0.08205432,0.06527332,0.05488674,0.05677167,0.08055489,0.06542994,0.04485808,0.0516972,0.06489538,0.05891803,0.06462358
"numkids",9,4,"fourkid",19,"IA","Iowa",1,0.06116479,0.06575137,0.11592013,0.10494254,0.10515477,0.09041373,0.03721679,0.0579021,0.0813004,0.06341228,0.0504836,0.06218119,0.07044476,0.09116302,0.1000827,0.12671614,0.0970373
"numkids",9,4,"fourkid",20,"KS","Kansas",1,0.04440182,0.06699872,0.05513471,0.05076365,0.09954544,0.08387526,0.06373981,0.07186015,0.06987798,0.04018009,0.0267797,0.05877824,0.06885991,0.044637,0.05517484,0.04791853,0.03484628
"numkids",9,4,"fourkid",21,"KY","Kentucky",1,0.05905041,0.04389768,0.06295789,0.05810517,0.0576878,0.07716943,0.10820601,0.09744558,0.09206224,0.11148888,0.11064655,0.07302199,0.04189287,0.0483503,0.09416873,0.14995101,0.11329883
"numkids",9,4,"fourkid",22,"LA","Louisiana",1,0.07008705,0.03555336,0.04197561,0.03952095,0.02516093,0.04486691,0.05487848,0.06629967,0.07789592,0.05978413,0.06694159,0.05454228,0.04621084,0.04110505,0.0124069,0.01877912,0.02801548
"numkids",9,4,"fourkid",23,"ME","Maine",1,0.11108726,0.17500152,0.12289438,0.10473987,0.12742968,0.10096274,0.07143068,0.09843081,0.14026344,0.12797591,0.08780827,0.09005865,0.13417375,0.20221376,0.14719208,0.07072833,0.05584082
"numkids",9,4,"fourkid",24,"MD","Maryland",1,0.05811134,0.04763086,0.03467643,0.0318687,0.03915193,0.04460414,0.03930137,0.03252633,0.04005207,0.04688797,0.04730078,0.04766644,0.04459168,0.04409011,0.04770084,0.06923094,0.04832848
"numkids",9,4,"fourkid",25,"MA","Massachusetts",1,0.0339157,0.03525603,0.02906637,0.03246848,0.03151568,0.02885989,0.03179487,0.02951002,0.03470019,0.03641718,0.03476492,0.030296,0.02920048,0.02935152,0.02810171,0.02486123,0.02346279
"numkids",9,4,"fourkid",26,"MI","Michigan",1,0.08639119,0.08110277,0.07279112,0.07547364,0.0771479,0.07969945,0.08301494,0.06524212,0.05548359,0.05364929,0.05889399,0.09249377,0.10753622,0.08641686,0.06232394,0.05645499,0.07937171
"numkids",9,4,"fourkid",27,"MN","Minnesota",1,0.18995205,0.18989494,0.15301389,0.11942176,0.11554155,0.12546252,0.11160565,0.10919812,0.13570449,0.13547821,0.12084153,0.11642966,0.12346672,0.1519569,0.17254597,0.15118574,0.09639783
